12,3,205.18,247.65,103.02999999999997,45.82000000000002,1,1,1.0
13,2,559.62,291.69,82.85000000000002,46.170000000000016,1,1,1.0
13,3,205.18,247.9,103.02999999999997,45.57000000000002,1,1,1.0
14,2,545.99,293.3,82.85000000000002,46.15999999999997,1,1,1.0
14,3,205.18,247.9,103.02999999999997,45.640000000000015,1,1,1.0
15,2,529.95,294.1,86.84999999999991,46.15999999999997,1,1,1.0
15,3,205.18,247.9,103.02999999999997,45.71000000000001,1,1,1.0
16,2,513.91,295.7,86.85000000000002,46.170000000000016,1,1,1.0
16,3,205.18,247.9,103.02999999999997,45.78,1,1,1.0
17,2,495.46,299.71,86.86000000000007,46.160000000000025,1,1,1.0
17,3,205.18,247.9,103.02999999999997,45.849999999999994,1,1,1.0
18,2,471.41,302.92,98.88999999999993,46.15999999999997,1,1,1.0
18,3,205.18,247.9,103.02999999999997,45.91999999999999,1,1,1.0
19,2,458.93,305.0,98.89000000000004,46.160000000000025,1,1,1.0
19,3,205.18,247.9,103.02999999999997,45.98999999999998,1,1,1.0
20,2,440.22,306.39,98.88999999999999,46.160000000000025,1,1,1.0
20,3,205.18,247.9,103.02999999999997,46.059999999999974,1,1,1.0
21,2,412.5,308.47,114.10000000000002,53.829999999999984,1,1,1.0
21,3,205.18,247.9,103.02999999999997,46.12999999999997,1,1,1.0
22,2,391.01,310.54,114.10000000000002,53.839999999999975,1,1,1.0
22,3,205.18,247.9,103.02999999999997,46.20000000000002,1,1,1.0
23,2,376.46,314.01,114.10000000000002,53.829999999999984,1,1,1.0
23,3,205.18,247.9,103.02999999999997,46.26000000000002,1,1,1.0
24,2,361.21,315.4,114.10000000000002,53.83000000000004,1,1,1.0
24,3,205.18,247.9,103.02999999999997,46.33000000000001,1,1,1.0
25,2,345.27,320.25,114.10000000000002,53.829999999999984,1,1,1.0
25,3,205.18,247.9,103.02999999999997,46.400000000000006,1,1,1.0
26,2,321.7,322.33,119.0,55.870000000000005,1,1,1.0
26,3,205.18,247.9,103.02999999999997,46.47,1,1,1.0
27,2,302.3,326.49,118.99000000000001,55.870000000000005,1,1,1.0
27,3,205.18,247.9,103.02999999999997,46.53999999999999,1,1,1.0
28,2,286.36,329.26,118.99000000000001,55.870000000000005,1,1,1.0
28,3,205.18,247.9,103.02999999999997,46.609999999999985,1,1,1.0
29,2,260.02,330.7,130.78000000000003,65.5,1,1,1.0
29,3,205.18,247.9,103.02999999999997,46.67999999999998,1,1,1.0
30,2,239.17,333.91,130.78,65.5,1,1,1.0
30,3,205.18,247.9,103.02999999999997,46.74999999999997,1,1,1.0
31,2,219.12,336.31,130.77999999999997,65.5,1,1,1.0
31,3,205.18,247.9,103.02999999999997,46.82000000000002,1,1,1.0
32,2,196.67,343.53,130.78,65.5,1,1,1.0
32,3,205.18,247.9,103.02999999999997,46.890000000000015,1,1,1.0
33,2,172.61,346.74,130.77999999999997,65.5,1,1,1.0
33,3,205.18,247.9,103.02999999999997,46.96000000000001,1,1,1.0
34,2,155.77,349.95,130.78,65.5,1,1,1.0
34,3,205.18,247.9,103.02999999999997,47.03,1,1,1.0
35,2,126.9,355.56,140.4,65.5,1,1,1.0
35,3,205.18,247.9,103.02999999999997,47.099999999999994,1,1,1.0
36,2,100.44,360.37,145.16,67.13,1,1,1.0
36,3,205.18,247.9,103.02999999999997,47.16999999999999,1,1,1.0
37,2,74.78,364.38,153.22,70.32,1,1,1.0
37,3,205.18,247.9,103.02999999999997,47.22999999999999,1,1,1.0
38,2,47.51,367.59,153.19,70.31,1,1,1.0
38,3,205.18,247.9,103.02999999999997,47.29999999999998,1,1,1.0
39,2,19.45,372.4,160.45000000000002,72.70000000000005,1,1,1.0
39,3,205.18,247.9,103.02999999999997,47.369999999999976,1,1,1.0
40,2,9.02,374.81,146.78,77.49000000000001,1,1,1.0
40,3,205.18,247.9,103.02999999999997,47.43999999999997,1,1,1.0
41,2,0.0,379.62,126.1,80.68,1,1,1.0
41,3,205.18,247.9,103.02999999999997,47.51000000000002,1,1,1.0
42,2,0.0,379.62,108.1,84.18,1,1,1.0
42,3,205.18,247.9,103.02999999999997,47.58000000000001,1,1,1.0
43,2,0.0,379.62,83.8,89.68,1,1,1.0
43,3,205.18,247.9,103.02999999999997,47.650000000000006,1,1,1.0
44,2,0.0,379.62,55.4,89.68,1,1,1.0
44,3,205.18,247.9,103.02999999999997,47.72,1,1,1.0
45,2,0.0,379.62,22.1,89.68,1,1,1.0
45,3,205.18,247.9,103.02999999999997,47.78999999999999,1,1,1.0
46,3,205.18,247.9,103.02999999999997,47.859999999999985,1,1,1.0
47,3,205.18,247.9,103.02999999999997,47.92999999999998,1,1,1.0
48,3,205.18,247.9,103.02999999999997,47.99999999999997,1,1,1.0
49,3,205.18,247.9,103.02999999999997,48.07000000000002,1,1,1.0
50,3,205.18,247.9,103.02999999999997,48.140000000000015,1,1,1.0
51,3,205.18,247.9,103.02999999999997,48.21000000000001,1,1,1.0
52,3,205.18,247.9,103.02999999999997,48.27000000000001,1,1,1.0
53,3,205.18,247.9,103.02999999999997,48.34,1,1,1.0
54,3,205.18,247.9,103.02999999999997,48.41,1,1,1.0
55,3,205.18,247.9,103.02999999999997,48.47999999999999,1,1,1.0
56,3,205.18,247.9,103.02999999999997,48.54999999999998,1,1,1.0
57,3,205.18,247.9,103.02999999999997,48.619999999999976,1,1,1.0
58,3,205.18,247.9,103.02999999999997,48.68999999999997,1,1,1.0
59,3,205.18,247.9,103.02999999999997,48.76000000000002,1,1,1.0
59,4,915.83,222.83,44.16999999999996,71.43999999999997,1,1,1.0
60,3,205.18,247.9,103.02999999999997,48.83000000000001,1,1,1.0
60,4,911.81,226.5,48.190000000000055,73.5,1,1,1.0
61,3,205.18,247.9,103.02999999999997,48.900000000000006,1,1,1.0
61,4,900.12,227.5,59.879999999999995,73.5,1,1,1.0
62,3,205.18,247.9,103.02999999999997,48.97,1,1,1.0
62,4,902.8,227.5,57.200000000000045,73.5,1,1,1.0
63,3,205.18,247.9,103.02999999999997,49.03999999999999,1,1,1.0
63,4,895.8,227.5,64.20000000000005,73.5,1,1,1.0
64,3,205.18,247.9,103.02999999999997,49.109999999999985,1,1,1.0
64,4,887.8,227.5,72.20000000000005,73.5,1,1,1.0
65,3,205.18,247.9,103.02999999999997,49.17999999999998,1,1,1.0
65,4,881.8,227.5,78.20000000000005,73.5,1,1,1.0
66,3,205.18,247.9,103.02999999999997,49.24999999999997,1,1,1.0
66,4,879.79,228.84,79.91000000000008,74.85999999999999,1,1,1.0
67,3,205.18,247.9,103.02999999999997,49.309999999999974,1,1,1.0
67,4,870.8,228.84,88.90000000000009,74.85999999999999,1,1,1.0
68,3,205.18,247.9,103.02999999999997,49.37999999999997,1,1,1.0
68,4,866.1,232.9,93.60000000000002,77.49999999999997,1,1,1.0
69,3,205.18,247.9,103.02999999999997,49.45000000000002,1,1,1.0
69,4,858.9,229.55,100.95000000000005,80.80000000000001,1,1,1.0
70,3,205.18,247.9,103.02999999999997,49.52000000000001,1,1,1.0
70,4,851.7,226.2,108.29999999999995,84.10000000000002,1,1,1.0
71,3,205.18,247.9,103.02999999999997,49.59,1,1,1.0
71,4,840.0,226.2,120.0,85.10000000000002,1,1,1.0
72,3,205.18,247.9,103.02999999999997,49.66,1,1,1.0
72,4,840.33,228.87,119.66999999999996,85.10000000000002,1,1,1.0
73,3,205.18,247.9,103.02999999999997,49.72999999999999,1,1,1.0
73,4,834.99,231.88,124.71000000000004,81.72000000000003,1,1,1.0
74,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
74,4,826.0,231.88,133.70000000000005,85.92000000000002,1,1,1.0
74,5,816.12,252.06,16.230000000000018,29.71999999999997,1,1,0.0
75,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
75,4,821.2,231.88,138.5,85.92000000000002,1,1,1.0
75,5,807.2,252.06,25.149999999999977,31.639999999999986,1,1,0.0
76,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
76,4,811.85,232.74,147.85000000000002,85.06,1,1,1.0
76,5,796.06,255.41,25.1400000000001,31.630000000000024,1,1,0.0
77,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
77,4,802.5,233.6,157.20000000000005,84.20000000000002,1,1,1.0
77,5,787.28,255.83,25.149999999999977,31.629999999999967,1,1,0.0
78,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
78,4,793.8,236.3,165.9000000000001,89.19999999999999,1,1,1.0
78,5,778.59,257.5,25.149999999999977,31.629999999999995,1,1,0.0
79,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
79,4,786.45,237.3,165.89999999999998,89.69999999999999,1,1,1.0
79,5,771.24,258.5,25.139999999999986,31.639999999999986,1,1,0.0
80,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
80,4,779.09,238.3,165.90999999999997,90.20999999999998,1,1,1.0
80,5,759.87,259.84,25.149999999999977,31.630000000000052,1,1,0.0
80,6,942.02,236.91,17.980000000000018,33.09,1,1,0.0
81,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
81,4,770.74,240.97,169.86,90.21000000000001,1,1,1.0
81,5,751.2,259.84,30.799999999999955,31.630000000000052,1,1,0.0
81,6,936.3,238.2,23.700000000000045,31.80000000000001,1,1,0.0
82,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
82,4,763.38,239.64,172.22000000000003,90.19999999999999,1,1,1.0
82,5,740.84,261.51,31.75999999999999,31.639999999999986,1,1,0.0
82,6,934.96,238.2,23.699999999999932,31.80000000000001,1,1,0.0
83,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
83,4,754.36,239.0,172.22000000000003,94.86000000000001,1,1,1.0
83,5,733.2,261.84,39.39999999999998,31.640000000000043,1,1,0.0
83,6,926.27,236.86,14.629999999999995,35.139999999999986,1,1,0.0
84,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
84,4,743.33,241.67,181.24,94.85999999999999,1,1,1.0
84,5,719.83,262.18,39.39999999999998,31.629999999999995,1,1,0.0
84,6,923.97,236.86,12.629999999999995,35.139999999999986,1,1,0.0
85,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
85,4,733.3,241.0,182.9000000000001,94.86000000000001,1,1,1.0
85,5,708.47,262.18,39.39999999999998,31.629999999999995,1,1,0.0
85,6,915.94,238.87,12.639999999999986,35.129999999999995,1,1,0.0
86,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
86,4,726.28,242.01,185.62,94.85000000000002,1,1,1.0
86,5,698.44,262.85,40.059999999999945,31.629999999999995,1,1,0.0
86,6,911.9,239.54,16.680000000000064,35.130000000000024,1,1,0.0
87,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
87,4,716.93,244.35,185.61,94.85,1,1,1.0
87,5,685.07,263.51,40.42999999999995,31.639999999999986,1,1,0.0
87,6,901.54,238.2,16.360000000000014,36.80000000000001,1,1,0.0
88,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
88,4,705.23,245.68,191.97000000000003,94.21999999999997,1,1,1.0
88,5,675.71,263.51,40.42999999999995,31.639999999999986,1,1,0.0
88,6,896.9,238.2,13.0,36.80000000000001,1,1,0.0
89,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
89,4,695.53,244.35,195.97000000000003,96.85,1,1,1.0
89,5,663.0,263.51,53.139999999999986,31.639999999999986,1,1,0.0
89,6,890.55,239.54,13.0,36.79999999999998,1,1,0.0
90,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
90,4,686.17,246.33,198.0,104.22999999999999,1,1,1.0
90,5,650.3,265.52,53.1400000000001,31.640000000000043,1,1,0.0
90,6,881.9,242.54,15.300000000000068,36.79999999999998,1,1,0.0
91,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
91,4,677.28,250.2,200.32000000000005,104.23000000000002,1,1,1.0
91,5,640.25,265.91,53.139999999999986,31.629999999999995,1,1,0.0
91,6,877.26,242.93,15.299999999999955,36.80000000000001,1,1,0.0
92,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
92,4,664.9,253.68,205.39999999999998,104.23000000000002,1,1,1.0
92,5,627.87,266.29,53.139999999999986,31.639999999999986,1,1,0.0
92,6,857.9,244.1,27.700000000000045,34.099999999999994,1,1,0.0
93,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
93,4,654.46,254.84,205.39999999999998,104.22999999999999,1,1,1.0
93,5,615.11,267.84,53.139999999999986,31.640000000000043,1,1,0.0
93,6,847.46,243.71,30.839999999999918,36.78999999999999,1,1,0.0
94,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
94,4,645.18,255.62,211.22000000000003,104.21999999999997,1,1,1.0
94,5,602.73,266.7,76.26999999999998,35.900000000000034,1,1,0.0
94,6,820.0,239.85,45.5,40.650000000000006,1,1,0.0
95,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
95,4,630.87,252.52,218.52999999999997,104.22999999999999,1,1,1.0
95,5,589.58,265.93,76.26999999999998,35.89999999999998,1,1,0.0
95,6,814.56,239.33,45.5,40.650000000000006,1,1,0.0
96,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
96,4,620.0,252.52,225.79999999999995,115.08000000000001,1,1,1.0
96,5,580.3,267.47,76.2700000000001,35.89999999999998,1,1,0.0
96,6,809.13,238.81,45.5,40.64999999999998,1,1,0.0
97,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
97,4,605.69,253.29,225.79999999999995,115.08000000000001,1,1,1.0
97,5,567.15,268.63,76.26999999999998,35.89999999999998,1,1,0.0
97,6,798.69,238.81,46.6099999999999,40.29000000000002,1,1,0.0
98,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
98,4,597.9,256.89,225.80000000000007,115.08000000000004,1,1,1.0
98,5,554.57,268.63,76.26999999999998,35.89999999999998,1,1,0.0
98,6,791.5,240.01,46.610000000000014,40.29000000000002,1,1,0.0
99,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
99,4,587.72,260.48,229.38,115.07999999999998,1,1,1.0
99,5,549.18,268.63,76.2700000000001,35.89999999999998,1,1,0.0
99,6,774.13,240.01,48.97000000000003,40.29000000000002,1,1,0.0
100,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
100,4,569.54,262.29,235.95000000000005,115.07999999999998,1,1,1.0
100,5,527.62,266.24,87.08000000000004,35.89999999999998,1,1,0.0
100,6,755.0,240.01,68.10000000000002,40.29000000000002,1,1,0.0
101,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
101,4,551.9,259.08,250.89999999999998,115.08000000000004,1,1,1.0
101,5,510.78,267.84,87.08000000000004,35.900000000000034,1,1,0.0
101,6,746.98,240.01,68.10000000000002,40.29000000000002,1,1,0.0
102,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
102,4,533.09,265.07,264.7099999999999,115.07999999999998,1,1,1.0
102,5,500.59,268.44,87.08999999999997,35.89999999999998,1,1,0.0
102,6,731.41,241.8,68.10000000000002,40.30000000000001,1,1,0.0
103,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
103,4,522.89,266.93,265.61,115.07999999999998,1,1,1.0
103,5,483.82,271.44,90.68,35.89999999999998,1,1,0.0
103,6,718.23,241.8,68.10000000000002,40.30000000000001,1,1,0.0
104,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
104,4,512.68,264.15,265.61,115.07000000000005,1,1,1.0
104,5,473.7,271.44,100.80000000000001,35.89999999999998,1,1,0.0
104,6,710.76,241.8,70.93000000000006,40.30000000000001,1,1,0.0
105,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
105,4,495.98,266.03,269.31999999999994,125.26000000000005,1,1,1.0
105,5,458.85,271.44,100.79999999999995,35.89999999999998,1,1,0.0
105,6,697.77,243.2,70.93000000000006,40.29000000000002,1,1,0.0
106,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
106,4,487.63,269.74,269.32000000000005,125.25999999999999,1,1,1.0
106,5,444.01,271.44,100.79999999999995,35.89999999999998,1,1,0.0
106,6,684.78,244.59,70.93000000000006,40.28999999999999,1,1,0.0
107,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
107,4,473.1,271.29,278.27,129.26999999999998,1,1,1.0
107,5,432.88,272.36,100.78999999999996,35.89999999999998,1,1,0.0
107,6,672.72,240.88,70.92999999999995,40.29000000000002,1,1,0.0
108,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
108,4,458.56,272.85,287.21999999999997,133.27999999999997,1,1,1.0
108,5,418.96,273.29,100.80000000000001,35.89999999999998,1,1,0.0
108,6,656.95,246.44,70.92999999999995,40.29000000000002,1,1,0.0
109,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
109,4,444.02,274.4,296.18000000000006,137.3,1,1,1.0
109,5,401.33,272.36,100.80000000000001,35.89999999999998,1,1,0.0
109,6,646.74,248.3,75.55999999999995,40.289999999999964,1,1,0.0
110,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
110,4,428.25,276.26,296.17999999999995,137.29000000000002,1,1,1.0
110,5,381.84,275.15,100.80000000000001,35.900000000000034,1,1,0.0
110,6,629.11,252.01,75.55999999999995,40.29000000000002,1,1,0.0
111,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
111,4,409.69,279.04,296.18,137.29999999999995,1,1,1.0
111,5,374.42,277.93,100.80000000000001,35.89999999999998,1,1,1.0
111,6,623.54,250.2,75.56000000000006,42.10000000000002,1,1,0.0
112,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
112,4,388.35,280.89,311.94999999999993,137.3,1,1,1.0
112,5,362.4,277.93,112.82000000000005,35.89999999999998,1,1,1.0
112,6,616.1,250.2,83.0,42.10000000000002,1,1,0.0
113,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
113,4,362.38,279.04,328.61,137.29999999999995,1,1,1.0
113,5,345.7,277.93,112.82,35.89999999999998,1,1,1.0
113,6,583.6,251.13,95.03999999999996,42.10000000000002,1,1,0.0
114,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
114,4,345.67,287.39,331.43,137.3,1,1,1.0
114,5,325.29,278.86,112.82,35.89999999999998,1,1,1.0
114,6,567.83,250.2,95.03999999999996,42.10000000000002,1,1,0.0
115,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
115,4,322.42,283.38,345.87999999999994,154.92000000000002,1,1,1.0
115,5,312.46,277.25,112.82,35.89999999999998,1,1,1.0
115,6,562.21,248.6,95.04999999999995,42.099999999999994,1,1,0.0
116,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
116,4,307.96,288.59,347.89000000000004,154.92000000000002,1,1,1.0
116,5,299.63,279.66,112.82,35.89999999999998,1,1,1.0
116,6,546.44,250.74,95.04999999999995,42.099999999999966,1,1,0.0
116,7,898.07,210.03,61.52999999999997,64.95000000000002,1,1,1.0
117,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
117,4,293.5,293.8,349.9,154.92000000000002,1,1,1.0
117,5,283.99,281.67,112.82,35.89999999999998,1,1,1.0
117,6,530.67,252.87,95.05000000000007,42.10000000000002,1,1,0.0
117,7,894.1,210.03,65.5,64.95000000000002,1,1,1.0
118,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
118,4,271.85,290.6,357.15,154.91999999999996,1,1,1.0
118,5,268.35,283.67,112.82,35.89999999999998,1,1,1.0
118,6,514.9,255.01,95.04000000000008,42.10000000000002,1,1,0.0
118,7,887.7,210.03,71.89999999999998,64.95000000000002,1,1,1.0
119,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
119,4,258.22,295.41,361.17999999999995,154.91999999999996,1,1,1.0
119,5,256.32,286.88,112.82,35.89999999999998,1,1,1.0
119,6,496.46,258.22,100.64000000000004,42.099999999999966,1,1,0.0
119,7,882.1,210.03,75.89999999999998,64.95000000000002,1,1,1.0
120,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
120,4,236.56,303.43,371.94,169.96999999999997,1,1,1.0
120,5,239.48,286.08,112.82000000000002,35.900000000000034,1,1,1.0
120,6,486.03,260.62,100.64999999999998,42.110000000000014,1,1,0.0
120,7,878.09,214.04,79.80999999999995,64.95000000000002,1,1,1.0
121,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
121,4,196.84,292.7,398.76,179.63,1,1,1.0
121,5,224.25,285.27,112.82,35.900000000000034,1,1,1.0
121,6,471.6,262.23,100.63999999999999,42.099999999999966,1,1,0.0
121,7,872.5,214.04,83.70000000000005,64.95000000000002,1,1,1.0
122,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
122,4,180.7,295.18,398.75000000000006,179.63,1,1,1.0
122,5,209.81,285.27,112.82,35.900000000000034,1,1,1.0
122,6,452.35,261.42,100.63999999999999,42.10999999999996,1,1,0.0
122,7,866.1,214.04,81.79999999999995,64.95000000000002,1,1,1.0
123,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
123,4,158.34,300.15,412.4599999999999,179.63,1,1,1.0
123,5,188.46,290.89,112.81999999999996,35.900000000000034,1,1,1.0
123,6,438.72,265.43,100.63999999999999,42.110000000000014,1,1,0.0
123,7,850.1,214.04,94.79999999999995,64.95000000000002,1,1,1.0
124,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
124,4,140.95,295.18,412.46,179.63,1,1,1.0
124,5,173.6,290.89,127.67999999999998,35.900000000000034,1,1,1.0
124,6,425.1,265.43,114.25999999999999,42.110000000000014,1,1,0.0
124,7,848.5,214.04,93.20000000000005,64.95000000000002,1,1,1.0
125,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
125,4,94.99,303.9,453.40999999999997,188.3,1,1,1.0
125,5,148.8,290.89,152.47999999999996,35.900000000000034,1,1,1.0
125,6,408.03,265.43,114.26999999999998,42.110000000000014,1,1,0.0
125,7,846.9,214.04,88.10000000000002,64.95000000000002,1,1,1.0
126,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
126,4,80.08,307.63,453.41,188.3,1,1,1.0
126,5,125.37,293.49,136.82999999999998,35.89999999999998,1,1,1.0
126,6,390.97,265.43,114.25999999999999,42.110000000000014,1,1,0.0
126,7,842.9,214.04,78.39999999999998,64.95000000000002,1,1,1.0
127,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
127,4,65.18,311.35,453.41,188.29999999999995,1,1,1.0
127,5,112.35,294.36,136.83,35.89999999999998,1,1,1.0
127,6,373.9,265.43,114.26000000000005,42.110000000000014,1,1,0.0
127,7,835.7,214.04,85.59999999999991,64.95000000000002,1,1,1.0
128,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
128,4,45.02,316.73,453.41,188.29999999999995,1,1,1.0
128,5,95.78,295.25,136.83,35.89999999999998,1,1,1.0
128,6,362.5,265.43,125.66000000000003,46.139999999999986,1,1,1.0
128,7,834.1,214.04,85.60000000000002,64.95000000000002,1,1,1.0
129,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
129,4,0.0,307.3,487.7,215.2,1,1,1.0
129,5,79.2,296.15,136.82999999999998,35.900000000000034,1,1,1.0
129,6,351.1,265.43,137.06,50.170000000000016,1,1,1.0
129,7,825.27,214.04,85.60000000000002,64.95000000000002,1,1,1.0
130,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
130,4,0.0,307.3,468.43,215.2,1,1,1.0
130,5,62.62,297.05,136.82999999999998,35.89999999999998,1,1,1.0
130,6,336.31,266.33,137.07,50.170000000000016,1,1,0.0
130,7,820.57,216.05,85.59999999999991,64.95999999999998,1,1,1.0
131,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
131,4,0.0,307.3,449.17,215.2,1,1,1.0
131,5,41.79,300.41,136.83,35.89999999999998,1,1,1.0
131,6,321.53,267.23,137.06,50.15999999999997,1,1,1.0
131,7,815.87,218.07,85.60000000000002,64.94999999999999,1,1,1.0
132,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
132,4,0.0,307.3,429.9,215.2,1,1,1.0
132,5,20.95,303.77,136.83,35.900000000000034,1,1,1.0
132,6,306.74,268.12,137.07,50.170000000000016,1,1,1.0
132,7,805.11,220.76,85.60000000000002,64.94999999999999,1,1,1.0
133,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
133,4,0.0,313.35,415.1,224.64999999999998,1,1,1.0
133,5,4.82,306.46,136.83,35.900000000000034,1,1,1.0
133,6,291.96,268.12,137.06,50.170000000000016,1,1,1.0
133,7,805.11,219.41,85.60000000000002,64.96000000000001,1,1,1.0
134,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
134,4,0.0,319.4,400.3,203.10000000000002,1,1,1.0
134,5,4.82,306.46,116.66,35.900000000000034,1,1,1.0
134,6,275.38,273.05,137.06,50.170000000000016,1,1,0.0
134,7,790.46,219.41,92.63999999999999,64.96000000000001,1,1,1.0
135,3,205.18,247.9,103.02999999999997,49.79999999999998,1,1,1.0
